millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
6900, 0.583, -0.198, 0.821, -4.211, 24.048, -2.930, 25.439, -0.562, -0.791, 0.142, 13.367, 10.315, -24.902, 23.192, -0.303, 0.701, -0.809, -14.221, -22.034, 12.878, 21.090, 23.170, 20.190
6935, 0.502, -0.273, 0.818, 0.793, 18.799, 2.930, 25.412, -0.587, -0.639, 0.187, -10.681, 10.315, -12.573, 23.222, 0.084, 0.625, -0.793, -30.334, 20.813, 32.837, 21.108, 23.170, 20.170
6976, 0.572, -0.185, 0.742, 10.559, 7.385, 10.132, 25.448, -0.600, -0.640, 0.148, -13.855, -1.526, -2.197, 23.216, -0.140, 0.562, -0.624, -19.958, -1.709, -83.496, 21.093, 23.170, 20.170
7012, 0.594, -0.135, 0.709, 12.573, 5.737, 13.428, 25.427, -0.618, -0.648, 0.094, -16.174, -2.136, -1.709, 23.228, -0.416, 0.499, -0.593, -17.639, 21.851, -79.163, 21.102, 23.170, 20.170
7047, 0.582, -0.121, 0.721, 2.319, 13.489, 8.484, 25.424, -0.627, -0.629, 0.077, -10.254, -0.183, -8.606, 23.216, -0.407, 0.526, -0.606, 11.902, 32.471, 5.127, 21.099, 23.170, 20.190
7088, 0.542, -0.179, 0.779, -6.348, 12.756, 6.714, 25.424, -0.576, -0.698, 0.094, 0.061, -5.920, -10.742, 23.228, -0.177, 0.607, -0.711, 10.681, 16.907, 32.104, 21.102, 23.170, 20.190
7123, 0.512, -0.248, 0.821, -6.775, 9.888, 6.165, 25.439, -0.562, -0.737, 0.136, 5.066, -2.808, -10.803, 23.234, -0.129, 0.607, -0.755, 3.906, 0.916, -1.770, 21.093, 23.210, 20.190
7164, 0.537, -0.300, 0.836, -4.639, 2.747, 5.249, 25.418, -0.569, -0.734, 0.197, 6.287, -2.380, -4.089, 23.225, -0.197, 0.623, -0.817, 10.254, 16.541, -6.531, 21.081, 23.210, 20.190
7200, 0.601, -0.314, 0.826, -1.160, -2.258, 4.028, 25.439, -0.603, -0.739, 0.231, 2.319, -1.465, 1.770, 23.213, -0.239, 0.590, -0.847, 12.024, 20.081, -10.864, 21.090, 23.230, 20.190
7235, 0.641, -0.297, 0.831, 1.160, -4.944, 1.526, 25.457, -0.653, -0.758, 0.216, -7.202, 0.305, 6.042, 23.213, -0.325, 0.617, -0.839, 8.789, 5.066, -8.423, 21.093, 23.230, 20.190
7276, 0.684, -0.301, 0.838, 0.610, -3.723, -0.549, 25.427, -0.729, -0.742, 0.242, -0.244, 3.845, 3.967, 23.240, -0.324, 0.611, -0.857, 4.578, 2.991, -3.235, 21.093, 23.230, 20.190
7311, 0.705, -0.313, 0.849, 3.418, -5.493, 4.150, 25.427, -0.726, -0.732, 0.279, 0.122, -4.639, 7.019, 23.207, -0.286, 0.668, -0.887, 2.625, 4.761, 1.404, 21.075, 23.210, 20.190
7346, 0.730, -0.328, 0.835, 12.085, -7.690, 9.766, 25.436, -0.742, -0.743, 0.281, -12.451, -8.545, 11.963, 23.237, -0.269, 0.641, -0.874, -7.996, 14.038, -23.926, 21.102, 23.210, 20.210
7386, 0.773, -0.267, 0.812, 16.724, -4.456, 13.306, 25.430, -0.820, -0.691, 0.240, -16.296, -7.324, 8.362, 23.219, -0.437, 0.604, -0.806, -8.972, 18.677, -30.090, 21.087, 23.210, 20.210
7415, 0.786, -0.245, 0.797, 15.869, 0.793, 15.503, 25.421, -0.786, -0.715, 0.224, -13.550, -12.817, 0.488, 23.210, -0.454, 0.612, -0.785, -5.981, 24.536, -14.343, 21.066, 23.210, 20.210
7444, 0.743, -0.221, 0.792, 11.780, 7.751, 16.724, 25.460, -0.747, -0.750, 0.175, -21.606, -13.306, -3.418, 23.219, -0.391, 0.604, -0.766, -1.465, 18.127, -2.563, 21.102, 23.210, 20.210
7475, 0.684, -0.246, 0.808, 8.423, 13.184, 18.433, 25.445, -0.726, -0.697, 0.186, -17.822, -11.841, -8.240, 23.237, -0.317, 0.633, -0.788, -4.822, 17.029, 4.822, 21.087, 23.210, 20.210
7504, 0.624, -0.257, 0.817, 10.071, 14.526, 20.020, 25.442, -0.666, -0.721, 0.168, -13.550, -13.550, -11.414, 23.219, -0.241, 0.635, -0.784, -7.812, 19.470, 5.798, 21.096, 23.210, 20.210
7533, 0.566, -0.249, 0.828, 13.184, 15.015, 21.423, 25.433, -0.609, -0.756, 0.141, -15.259, -14.282, -13.672, 23.213, -0.177, 0.631, -0.756, -8.545, 20.691, -2.991, 21.114, 23.210, 20.190
7565, 0.532, -0.241, 0.833, 12.939, 14.648, 20.386, 25.430, -0.577, -0.727, 0.143, -17.395, -10.498, -8.728, 23.237, -0.203, 0.611, -0.741, -6.836, 25.452, -10.315, 21.102, 23.210, 20.190
7594, 0.536, -0.244, 0.829, 12.207, 11.719, 19.653, 25.424, -0.564, -0.739, 0.137, -19.653, -12.756, -3.967, 23.237, -0.205, 0.622, -0.753, -4.272, 26.306, -7.629, 21.102, 23.210, 20.190
7625, 0.497, -0.231, 0.831, 11.475, 10.559, 19.043, 25.427, -0.562, -0.765, 0.106, -24.414, -12.268, -5.310, 23.237, -0.185, 0.619, -0.725, -4.639, 25.085, -5.920, 21.084, 23.210, 20.190
7655, 0.482, -0.242, 0.833, 9.460, 9.155, 17.334, 25.442, -0.542, -0.723, 0.125, -17.822, -12.512, -2.563, 23.234, -0.161, 0.613, -0.724, -3.540, 13.245, -3.113, 21.108, 23.210, 20.190
7685, 0.481, -0.232, 0.833, 8.728, 5.371, 15.747, 25.442, -0.545, -0.748, 0.078, -23.132, -11.597, 2.747, 23.246, -0.149, 0.625, -0.729, -0.366, 15.564, -4.211, 21.078, 23.170, 20.190
7717, 0.488, -0.219, 0.832, 6.714, 2.502, 16.052, 25.448, -0.567, -0.748, 0.089, -10.132, -11.841, -0.488, 23.219, -0.155, 0.618, -0.697, 0.854, 19.714, -12.695, 21.102, 23.170, 20.190
7747, 0.510, -0.233, 0.838, 4.333, 2.014, 15.015, 25.448, -0.566, -0.742, 0.100, -10.254, -12.573, -3.052, 23.240, -0.202, 0.608, -0.736, 6.409, 19.958, -15.442, 21.102, 23.170, 20.210
7777, 0.501, -0.244, 0.850, 2.502, 0.244, 14.221, 25.430, -0.570, -0.754, 0.119, -9.888, -13.000, 5.859, 23.225, -0.199, 0.650, -0.745, 8.362, 15.015, -5.005, 21.084, 23.170, 20.210
7809, 0.508, -0.265, 0.856, 2.258, -4.211, 15.320, 25.472, -0.579, -0.754, 0.134, -8.240, -15.747, 13.855, 23.249, -0.135, 0.667, -0.782, 6.226, 10.925, -6.958, 21.105, 23.170, 20.210
7839, 0.513, -0.316, 0.859, 6.592, -9.399, 20.569, 25.451, -0.622, -0.752, 0.207, -11.963, -19.470, 14.038, 23.228, -0.097, 0.699, -0.846, -2.747, 13.123, -15.808, 21.096, 23.170, 20.210
7871, 0.572, -0.417, 0.876, 17.944, -18.066, 30.762, 25.436, -0.666, -0.722, 0.326, -19.409, -25.696, 25.085, 23.234, -0.075, 0.673, -0.958, -13.977, 27.588, -40.771, 21.093, 23.170, 20.210
7901, 0.643, -0.373, 0.860, 36.438, -22.705, 40.710, 25.439, -0.724, -0.748, 0.287, -41.138, -36.438, 32.227, 23.264, -0.205, 0.625, -0.862, -25.696, 37.292, -51.208, 21.093, 23.210, 20.210
7931, 0.677, -0.314, 0.848, 37.842, -16.785, 44.189, 25.460, -0.718, -0.800, 0.185, -46.387, -42.480, 29.724, 23.237, -0.322, 0.572, -0.824, -12.085, 50.598, -59.204, 21.090, 23.210, 20.190
7963, 0.656, -0.246, 0.874, 29.358, -6.287, 37.170, 25.451, -0.741, -0.824, 0.073, -44.556, -30.701, 10.681, 23.267, -0.435, 0.623, -0.766, -4.395, 57.678, -28.198, 21.102, 23.210, 20.190
7993, 0.609, -0.260, 0.858, 15.930, 0.244, 29.053, 25.439, -0.671, -0.784, 0.106, -17.578, -26.428, -5.981, 23.213, -0.354, 0.648, -0.792, 0.427, 33.936, -6.592, 21.117, 23.170, 20.190
8023, 0.558, -0.240, 0.864, 11.353, 6.836, 21.240, 25.457, -0.628, -0.779, 0.084, -24.414, -15.930, -12.573, 23.219, -0.194, 0.656, -0.752, -3.113, -0.977, -1.526, 21.090, 23.170, 20.210
8055, 0.479, -0.247, 0.872, 9.094, 7.446, 18.433, 25.439, -0.572, -0.774, 0.045, -13.489, -14.160, -16.602, 23.240, -0.149, 0.642, -0.717, -4.761, -1.465, -4.028, 21.114, 23.170, 20.210
8085, 0.443, -0.230, 0.863, 6.836, 5.432, 13.977, 25.451, -0.488, -0.742, 0.055, 0.610, -11.047, -10.559, 23.258, -0.115, 0.605, -0.728, 6.836, 13.733, -4.517, 21.087, 23.210, 20.210
8115, 0.423, -0.208, 0.850, 6.531, 2.747, 7.690, 25.460, -0.502, -0.748, 0.030, -12.817, -4.333, -2.258, 23.243, -0.124, 0.680, -0.709, 14.038, 21.973, 1.038, 21.102, 23.210, 20.190
8147, 0.410, -0.194, 0.829, 6.653, -0.488, 6.287, 25.466, -0.527, -0.706, 0.029, -6.714, -3.906, -2.258, 23.258, -0.102, 0.657, -0.662, -0.366, 5.493, -14.038, 21.105, 23.210, 20.190
8177, 0.425, -0.170, 0.810, 6.470, -4.395, 4.944, 25.469, -0.532, -0.695, 0.006, 0.793, -4.028, -3.784, 23.252, -0.146, 0.615, -0.613, 0.916, -8.179, -13.550, 21.111, 23.170, 20.190
8209, 0.460, -0.136, 0.800, 3.662, -7.263, 1.221, 25.475, -0.552, -0.689, 0.021, 10.315, -4.150, 5.798, 23.234, -0.181, 0.618, -0.609, 7.080, 0.977, -6.226, 21.105, 23.170, 20.190
8238, 0.492, -0.135, 0.800, -0.549, -9.155, 1.770, 25.448, -0.595, -0.674, 0.023, 4.944, -3.174, 9.705, 23.276, -0.156, 0.651, -0.619, 14.771, 8.728, -4.761, 21.126, 23.170, 20.190
8267, 0.511, -0.138, 0.801, -2.625, -9.521, 4.028, 25.475, -0.618, -0.681, 0.049, 7.568, -8.362, 8.545, 23.264, -0.203, 0.649, -0.627, 12.634, 8.606, -11.536, 21.078, 23.170, 20.190
8299, 0.517, -0.163, 0.812, -5.615, -12.024, 6.653, 25.460, -0.607, -0.697, 0.063, 5.737, -12.268, 10.803, 23.261, -0.196, 0.641, -0.649, 18.738, -5.005, -11.230, 21.102, 23.170, 20.190
8329, 0.542, -0.203, 0.819, -9.399, -13.794, 7.507, 25.466, -0.633, -0.725, 0.088, 8.545, -12.634, 10.315, 23.264, -0.199, 0.626, -0.694, 21.179, 6.409, -15.503, 21.114, 23.170, 20.190
8359, 0.571, -0.228, 0.816, -12.451, -14.404, 6.470, 25.457, -0.651, -0.717, 0.130, 15.991, -12.878, 8.545, 23.249, -0.259, 0.626, -0.739, 28.870, 7.324, -15.625, 21.090, 23.170, 20.190
8391, 0.612, -0.289, 0.829, -13.000, -13.184, 7.263, 25.412, -0.672, -0.716, 0.196, 14.832, -12.512, 7.324, 23.258, -0.266, 0.647, -0.827, 21.851, 8.362, -11.963, 21.072, 23.210, 20.190
8421, 0.633, -0.338, 0.837, -9.033, -14.160, 8.667, 25.457, -0.673, -0.734, 0.240, 13.367, -13.611, 8.362, 23.258, -0.249, 0.611, -0.859, 16.235, 1.953, -12.085, 21.096, 23.210, 20.210
8451, 0.677, -0.376, 0.835, -4.761, -13.550, 9.399, 25.454, -0.703, -0.757, 0.294, 9.766, -12.512, 7.263, 23.267, -0.287, 0.613, -0.910, 13.062, 10.132, -16.296, 21.111, 23.210, 20.210
8483, 0.673, -0.389, 0.863, -1.953, -9.705, 8.789, 25.439, -0.697, -0.776, 0.295, 7.446, -11.230, 5.371, 23.267, -0.313, 0.596, -0.911, 16.479, 16.479, -11.414, 21.084, 23.210, 20.210
8513, 0.726, -0.354, 0.844, -1.343, -8.118, 4.761, 25.469, -0.754, -0.754, 0.271, -4.883, -5.493, 9.766, 23.258, -0.374, 0.621, -0.916, 16.418, 16.724, -14.282, 21.096, 23.210, 20.270
8543, 0.735, -0.304, 0.818, -2.930, 0.000, 2.991, 25.487, -0.787, -0.730, 0.234, -1.770, -2.502, 1.709, 23.258, -0.416, 0.635, -0.819, 7.812, 4.150, -4.944, 21.099, 23.210, 20.270
8575, 0.698, -0.317, 0.813, -3.235, 6.348, 4.700, 25.478, -0.737, -0.734, 0.233, 0.061, -1.343, -8.789, 23.273, -0.314, 0.610, -0.846, 3.357, -4.639, 7.385, 21.084, 23.270, 20.270
8605, 0.636, -0.322, 0.819, -2.686, 9.949, 4.456, 25.457, -0.669, -0.721, 0.237, 4.944, -1.831, -13.245, 23.261, -0.247, 0.596, -0.829, 4.822, 1.953, 7.324, 21.099, 23.270, 20.270
8637, 0.578, -0.331, 0.818, -0.366, 11.475, 4.639, 25.457, -0.612, -0.751, 0.220, -4.333, 0.793, -11.414, 23.255, -0.217, 0.574, -0.804, 4.578, 10.254, 7.935, 21.096, 23.270, 20.210
8667, 0.563, -0.335, 0.824, 0.732, 10.193, 2.319, 25.454, -0.600, -0.739, 0.205, -3.296, 1.587, -12.146, 23.261, -0.216, 0.591, -0.846, 8.240, 11.536, 8.667, 21.096, 23.270, 20.210
8697, 0.533, -0.308, 0.826, 1.709, 7.080, 0.183, 25.436, -0.576, -0.731, 0.187, -0.671, 2.380, -9.277, 23.246, -0.197, 0.603, -0.780, 8.240, 7.202, 12.451, 21.087, 23.270, 20.210
8729, 0.527, -0.290, 0.815, 0.610, 4.272, -0.916, 25.475, -0.580, -0.742, 0.163, -2.136, 2.808, -7.996, 23.273, -0.171, 0.605, -0.792, 4.761, -5.249, 0.549, 21.093, 23.270, 20.210
8759, 0.536, -0.249, 0.805, -0.183, 3.235, -2.258, 25.472, -0.592, -0.709, 0.120, -1.282, 5.249, -8.301, 23.258, -0.223, 0.584, -0.714, 4.822, 0.610, -1.648, 21.075, 23.270, 20.210
8789, 0.530, -0.229, 0.810, -3.723, 2.625, -2.930, 25.469, -0.579, -0.705, 0.119, 6.042, 2.502, -2.014, 23.258, -0.221, 0.592, -0.710, 12.756, -1.099, 6.775, 21.096, 23.210, 20.210
8821, 0.528, -0.220, 0.818, -7.080, 0.671, -5.066, 25.484, -0.591, -0.731, 0.088, 8.118, 4.639, 2.197, 23.273, -0.198, 0.607, -0.728, 19.043, -2.625, 10.620, 21.078, 23.210, 20.250
8851, 0.541, -0.243, 0.812, -9.827, -1.099, -6.470, 25.466, -0.583, -0.725, 0.125, 16.052, 4.395, 0.977, 23.279, -0.205, 0.602, -0.719, 16.357, -3.174, -0.488, 21.069, 23.210, 20.250
8881, 0.549, -0.233, 0.815, -15.259, 0.366, -11.353, 25.478, -0.581, -0.780, 0.123, 13.184, 6.714, -4.639, 23.258, -0.252, 0.559, -0.742, 33.569, -4.395, -2.869, 21.087, 23.290, 20.250
8913, 0.577, -0.236, 0.803, -21.973, 3.418, -19.409, 25.457, -0.589, -0.731, 0.099, 12.390, 15.625, -7.202, 23.285, -0.315, 0.599, -0.751, 26.672, -5.493, 14.099, 21.099, 23.290, 20.250
8943, 0.576, -0.229, 0.796, -25.452, 5.249, -28.137, 25.487, -0.596, -0.727, 0.104, 17.395, 19.470, -12.695, 23.267, -0.274, 0.546, -0.744, 35.400, -17.395, 19.592, 21.096, 23.290, 20.250
8973, 0.592, -0.260, 0.781, -30.579, 9.460, -34.180, 25.490, -0.574, -0.750, 0.147, 11.230, 25.208, -15.320, 23.288, -0.294, 0.577, -0.783, 32.471, -25.940, 22.705, 21.090, 23.270, 20.250
9005, 0.590, -0.303, 0.791, -30.090, 12.085, -37.842, 25.463, -0.565, -0.749, 0.196, -2.075, 20.813, -14.282, 23.270, -0.249, 0.560, -0.860, 22.888, -24.902, 27.283, 21.096, 23.270, 20.250
9035, 0.565, -0.364, 0.818, -28.625, 13.611, -39.185, 25.484, -0.580, -0.790, 0.185, -28.259, 25.391, -2.380, 23.270, -0.202, 0.582, -0.934, 16.663, -24.109, 34.668, 21.081, 23.270, 20.250
9067, 0.586, -0.376, 0.818, -19.958, 11.536, -39.368, 25.472, -0.532, -0.768, 0.148, -10.132, 28.320, 6.226, 23.270, -0.167, 0.584, -0.894, 7.080, -26.001, 26.611, 21.072, 23.290, 20.250
9097, 0.603, -0.366, 0.822, -11.169, 8.301, -36.194, 25.469, -0.677, -0.810, 0.197, -25.513, 51.514, 3.296, 23.285, -0.220, 0.599, -0.886, -2.808, -19.897, 6.470, 21.060, 23.290, 20.250
9127, 0.611, -0.310, 0.810, -4.395, 4.944, -32.959, 25.493, -0.718, -0.656, 0.105, 23.987, 36.499, -8.179, 23.273, -0.263, 0.576, -0.826, -5.737, -19.958, 5.981, 21.099, 23.290, 20.250
9159, 0.628, -0.250, 0.801, -2.869, 3.601, -30.029, 25.448, -0.653, -0.608, 0.133, 54.932, 39.673, -29.602, 23.267, -0.297, 0.591, -0.756, -5.066, -22.217, 3.479, 21.111, 23.290, 20.250
9189, 0.645, -0.223, 0.789, -4.883, 3.296, -28.137, 25.481, -0.677, -0.723, 0.164, 13.672, 42.969, -5.188, 23.282, -0.308, 0.584, -0.723, -3.540, -22.156, 3.296, 21.102, 23.290, 20.250
9219, 0.664, -0.209, 0.788, -7.202, 2.808, -25.330, 25.487, -0.716, -0.746, 0.083, 12.451, 36.499, -3.235, 23.255, -0.328, 0.560, -0.704, 3.235, -15.320, 0.610, 21.102, 23.290, 20.250
9252, 0.673, -0.224, 0.783, -13.550, 4.517, -21.362, 25.472, -0.689, -0.742, 0.107, 43.274, 29.053, -18.494, 23.273, -0.377, 0.566, -0.731, 10.071, -8.667, 10.315, 21.096, 23.290, 20.250
9282, 0.655, -0.247, 0.782, -14.771, 4.883, -21.362, 25.475, -0.662, -0.732, 0.150, 37.354, 28.076, -19.653, 23.255, -0.336, 0.578, -0.763, 14.832, -9.460, 21.240, 21.084, 23.330, 20.250
9314, 0.644, -0.264, 0.794, -15.869, 4.211, -20.142, 25.463, -0.610, -0.764, 0.212, 26.978, 25.085, -3.235, 23.264, -0.307, 0.579, -0.787, 16.174, -12.512, 10.620, 21.102, 23.330, 20.270
9344, 0.641, -0.271, 0.792, -14.587, 3.357, -19.653, 25.445, -0.646, -0.734, 0.137, 4.944, 20.813, 2.686, 23.270, -0.321, 0.587, -0.792, 13.977, -16.479, 9.094, 21.099, 23.330, 20.270
9374, 0.646, -0.238, 0.787, -14.526, 3.052, -19.287, 25.484, -0.669, -0.784, 0.086, 22.156, 21.484, -5.737, 23.276, -0.335, 0.564, -0.752, 17.395, -12.756, 6.775, 21.093, 23.350, 20.270
9407, 0.664, -0.228, 0.779, -15.503, 2.441, -21.301, 25.463, -0.665, -0.741, 0.163, 21.301, 23.682, 17.395, 23.264, -0.369, 0.569, -0.749, 22.034, -12.512, 10.498, 21.108, 23.350, 20.250
9437, 0.664, -0.212, 0.769, -16.968, 1.831, -23.193, 25.463, -0.625, -0.648, 0.174, -28.748, 26.428, 37.292, 23.282, -0.389, 0.560, -0.724, 23.499, -11.292, 11.963, 21.111, 23.350, 20.250
9467, 0.639, -0.207, 0.780, -20.386, 6.836, -26.306, 25.487, -0.709, -0.813, -0.063, -40.833, 33.691, 22.827, 23.270, -0.369, 0.542, -0.741, 26.367, -17.090, 24.048, 21.084, 23.290, 20.250
9499, 0.638, -0.270, 0.767, -23.621, 4.395, -27.527, 25.487, -0.659, -0.634, 0.148, 38.757, 13.184, 15.930, 23.288, -0.323, 0.548, -0.800, 32.043, -19.958, 29.846, 21.084, 23.290, 20.250
9529, 0.620, -0.328, 0.791, -17.700, -0.183, -22.949, 25.490, -0.663, -0.586, 0.174, 6.531, 25.208, 12.634, 23.234, -0.240, 0.573, -0.873, 23.682, -11.230, 32.532, 21.102, 23.290, 20.250
9559, 0.625, -0.344, 0.787, -9.399, -4.700, -19.653, 25.481, -0.615, -0.773, 0.102, 46.570, 23.682, -1.465, 23.252, -0.219, 0.577, -0.885, 13.428, -5.798, 19.226, 21.081, 23.270, 20.250
9592, 0.646, -0.317, 0.790, -2.014, -6.226, -17.334, 25.466, -0.660, -0.791, 0.271, 33.813, 7.141, 2.075, 23.270, -0.302, 0.574, -0.843, 4.456, -8.118, 6.531, 21.096, 23.270, 20.250
9622, 0.675, -0.245, 0.786, 0.122, -5.798, -15.076, 25.487, -0.687, -0.769, 0.167, 12.634, 10.010, 23.193, 23.279, -0.338, 0.579, -0.763, 5.920, -14.343, 8.118, 21.081, 23.270, 20.250
9654, 0.700, -0.218, 0.769, -1.221, -3.967, -11.414, 25.496, -0.731, -0.708, 0.097, 7.385, -0.488, 23.987, 23.261, -0.335, 0.568, -0.747, 4.883, -5.066, 0.488, 21.078, 23.270, 20.250
9683, 0.710, -0.190, 0.767, -4.211, -0.244, -9.888, 25.502, -0.778, -0.716, 0.075, -4.639, 4.456, 18.616, 23.276, -0.390, 0.553, -0.731, 12.512, -0.916, 2.014, 21.099, 23.270, 20.250
9712, 0.706, -0.204, 0.766, -10.071, 4.639, -7.507, 25.496, -0.764, -0.697, 0.074, 5.249, 7.812, 2.014, 23.282, -0.376, 0.568, -0.769, 15.869, 0.427, 13.184, 21.114, 23.270, 20.250
9743, 0.682, -0.237, 0.772, -12.573, 8.606, -6.104, 25.520, -0.719, -0.676, 0.145, 8.728, 8.057, -9.399, 23.270, -0.327, 0.546, -0.780, 14.771, 0.366, 14.893, 21.087, 23.270, 20.250
9772, 0.659, -0.256, 0.783, -11.658, 9.155, -4.700, 25.481, -0.693, -0.676, 0.155, 3.113, 4.089, 0.366, 23.267, -0.294, 0.596, -0.821, 18.127, 0.977, 18.860, 21.099, 23.270, 20.250
9801, 0.636, -0.279, 0.787, -9.399, 7.996, -1.282, 25.475, -0.676, -0.699, 0.164, -13.428, 1.953, 8.972, 23.294, -0.231, 0.562, -0.811, 10.071, 3.418, 6.531, 21.090, 23.270, 20.250
9832, 0.630, -0.271, 0.781, -8.362, 6.653, -0.366, 25.481, -0.642, -0.711, 0.141, -31.189, -1.648, 16.418, 23.270, -0.318, 0.549, -0.805, 11.658, 3.967, -1.404, 21.096, 23.270, 20.250
9861, 0.629, -0.282, 0.792, -7.996, 4.272, -0.916, 25.505, -0.635, -0.759, 0.176, -65.674, -4.150, 39.246, 23.282, -0.295, 0.559, -0.828, 10.925, 3.723, 7.446, 21.078, 23.230, 20.250
9890, 0.635, -0.293, 0.803, -8.362, 2.747, -3.113, 25.517, -0.875, -0.853, 0.098, -98.206, -6.714, 62.317, 23.276, -0.292, 0.544, -0.843, 13.000, 4.700, 4.456, 21.090, 23.230, 20.250
9921, 0.650, -0.298, 0.799, -8.362, 3.296, -5.127, 25.505, -0.737, -0.469, -0.230, 5.310, -24.841, -9.155, 23.279, -0.318, 0.575, -0.854, 9.583, -1.831, 4.639, 21.075, 23.230, 20.250
9950, 0.653, -0.296, 0.801, -7.935, 2.380, -4.395, 25.478, -0.730, -0.631, 0.084, 54.993, 4.517, -26.123, 23.258, -0.287, 0.548, -0.836, 9.827, -2.380, 0.122, 21.093, 23.230, 20.250
9979, 0.666, -0.316, 0.800, -7.996, 0.244, -5.493, 25.463, -0.764, -0.675, 0.167, 7.874, 17.456, -8.545, 23.288, -0.334, 0.553, -0.866, 11.597, -0.671, -2.502, 21.081, 23.230, 20.250
10010, 0.686, -0.313, 0.786, -6.409, -0.916, -7.629, 25.529, -0.750, -0.685, 0.069, 38.513, 5.127, -21.912, 23.300, -0.348, 0.543, -0.866, 8.850, -1.770, 2.686, 21.084, 23.230, 20.210
10040, 0.690, -0.298, 0.776, -5.493, 0.000, -9.033, 25.499, -0.728, -0.684, 0.144, 38.208, 12.207, -20.264, 23.300, -0.357, 0.545, -0.833, 8.911, -4.578, 7.812, 21.090, 23.230, 20.210
10071, 0.699, -0.294, 0.749, -6.653, 0.610, -10.559, 25.511, -0.731, -0.666, 0.152, 27.405, 14.771, -12.756, 23.285, -0.369, 0.508, -0.805, 8.362, -6.165, 2.563, 21.108, 23.150, 20.210
10100, 0.703, -0.280, 0.744, -8.911, 3.906, -12.451, 25.490, -0.708, -0.652, 0.146, 27.588, 14.465, -12.268, 23.300, -0.401, 0.486, -0.806, 13.733, -5.920, 6.714, 21.069, 23.150, 20.250
10129, 0.648, -0.271, 0.744, -6.042, 9.216, -15.686, 25.499, -0.683, -0.654, 0.109, 20.386, 19.836, -16.907, 23.270, -0.331, 0.583, -0.793, 9.949, -9.583, 27.039, 21.072, 23.150, 20.250
10160, 0.607, -0.180, 0.769, -5.798, 10.010, -18.311, 25.532, -0.653, -0.647, 0.009, 22.644, 22.583, -16.113, 23.300, -0.265, 0.562, -0.684, 5.371, -17.578, 16.663, 21.081, 23.210, 20.250
10189, 0.582, -0.107, 0.779, -7.690, 4.517, -18.860, 25.505, -0.703, -0.649, -0.032, 37.231, 13.794, -3.540, 23.291, -0.303, 0.618, -0.612, 14.587, -26.855, 16.479, 21.072, 23.210, 20.250
10218, 0.630, -0.064, 0.789, -12.512, -0.916, -16.479, 25.508, -0.766, -0.608, -0.039, 22.339, 14.282, -9.033, 23.288, -0.316, 0.599, -0.556, 27.954, -20.935, 30.212, 21.075, 23.210, 20.270
10249, 0.693, -0.056, 0.784, -21.973, 0.610, -9.521, 25.529, -0.797, -0.619, -0.030, 23.743, 8.911, -11.414, 23.291, -0.363, 0.532, -0.592, 54.260, 4.883, 33.386, 21.084, 23.210, 20.270
10278, 0.728, -0.142, 0.755, -35.278, -0.244, -0.854, 25.520, -0.769, -0.688, 0.091, 25.879, 1.831, -11.169, 23.276, -0.615, 0.486, -0.684, 83.130, 33.264, 79.041, 21.099, 23.230, 20.270
10309, 0.761, -0.278, 0.750, -40.222, -0.610, -0.305, 25.505, -0.759, -0.702, 0.171, 28.198, -0.427, -15.747, 23.267, -0.779, 0.392, -0.903, 88.806, 40.649, 220.886, 21.099, 23.230, 20.210
10339, 0.731, -0.340, 0.759, -43.091, 8.850, -5.005, 25.517, -0.730, -0.705, 0.243, 27.893, -2.747, -14.221, 23.282, -0.318, 0.335, -1.084, 80.505, -42.908, 358.887, 21.093, 23.230, 20.210
10368, 0.736, -0.392, 0.768, -38.391, 13.306, -9.399, 25.523, -0.699, -0.711, 0.262, 2.930, 2.014, -5.188, 23.285, -0.312, 0.492, -1.211, 41.626, -97.839, 321.838, 21.084, 23.150, 20.210
10399, 0.668, -0.373, 0.761, -16.357, 13.977, -14.404, 25.526, -0.669, -0.708, 0.211, -15.869, 6.531, 2.869, 23.279, 0.024, 0.347, -0.965, -22.766, -85.388, 219.666, 21.078, 23.150, 20.270
10428, 0.678, -0.311, 0.755, -11.292, 19.653, -15.076, 25.502, -0.698, -0.704, 0.137, -21.118, 9.766, 3.906, 23.294, 0.159, 0.447, -0.969, -35.828, -168.091, 226.685, 21.075, 23.150, 20.270
10457, 0.645, -0.273, 0.755, -11.902, 19.165, -14.526, 25.499, -0.684, -0.704, 0.062, -6.958, 7.996, -6.714, 23.312, 0.095, 0.607, -0.945, -39.001, -133.728, 133.911, 21.087, 23.210, 20.270
10489, 0.622, -0.275, 0.778, -12.512, 18.860, -22.339, 25.517, -0.675, -0.709, 0.074, 22.217, 5.127, -12.573, 23.303, 0.281, 0.624, -0.808, -14.221, -55.115, 158.020, 21.087, 23.210, 20.310
10518, 0.605, -0.259, 0.770, -11.292, 14.465, -16.296, 25.517, -0.661, -0.696, 0.095, 23.865, 6.836, -14.465, 23.291, 0.363, 0.661, -0.785, -66.833, 90.027, 114.624, 21.087, 23.210, 20.310
