millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
7382, 0.778, 0.332, 0.635, 10.986, 16.541, 1.038, 27.434, -0.579, -0.804, -0.018, 19.348, 21.240, -8.667, 23.753, -0.256, 0.809, -0.544, -21.057, 23.193, 13.428, 21.216, 25.690, 20.570
7418, 0.666, 0.468, 0.768, 12.268, 10.437, 9.155, 27.452, -0.615, -0.808, -0.197, -22.949, -15.503, 2.808, 23.756, -0.131, 0.896, -0.571, 11.841, 20.874, 20.935, 21.198, 25.690, 20.570
7460, 0.700, 0.458, 0.836, 8.911, -0.610, 16.113, 27.440, -0.588, -0.973, -0.384, -26.794, -20.630, 11.047, 23.741, -0.202, 0.873, -0.729, 14.648, 10.071, -24.780, 21.219, 25.610, 20.590
7497, 0.824, 0.268, 0.735, -4.395, -6.409, 16.907, 27.458, -0.408, -0.952, -0.188, 4.272, -15.686, 6.958, 23.759, -0.409, 0.758, -0.737, 8.301, 6.897, -18.616, 21.219, 25.610, 20.590
7534, 0.828, 0.081, 0.682, 1.343, -4.089, 7.629, 27.458, -0.282, -0.932, -0.087, 4.028, -18.127, 6.592, 23.756, -0.416, 0.657, -0.784, -0.793, 5.249, -8.789, 21.222, 25.310, 20.590
7576, 0.819, 0.140, 0.577, 14.587, 3.052, -7.019, 27.446, -0.373, -0.821, -0.003, -0.793, -6.226, 21.423, 23.744, -0.329, 0.686, -0.635, -5.859, 8.118, 15.137, 21.210, 25.310, 20.550
7612, 0.743, 0.279, 0.571, 18.555, 13.794, -6.165, 27.446, -0.514, -0.796, -0.077, -24.658, -7.263, 16.846, 23.759, -0.260, 0.663, -0.512, -14.404, 14.160, 15.564, 21.210, 25.310, 20.550
7654, 0.560, 0.342, 0.769, 13.977, 15.686, 6.165, 27.437, -0.458, -0.802, -0.397, -22.705, -6.958, -4.822, 23.765, 0.003, 0.731, -0.656, 13.916, 22.644, 18.738, 21.213, 25.130, 20.550
7690, 0.512, 0.406, 0.859, 5.310, 5.798, 15.259, 27.449, -0.533, -0.814, -0.465, -17.517, -16.479, 1.099, 23.756, -0.027, 0.703, -0.608, -3.784, 14.648, -19.348, 21.219, 25.130, 20.590
7727, 0.629, 0.252, 0.717, -5.554, -2.197, 20.691, 27.410, -0.425, -0.839, -0.286, 4.517, -8.179, -18.555, 23.747, -0.229, 0.628, -0.625, 11.536, 13.550, -29.663, 21.207, 25.190, 20.590
7769, 0.751, 0.019, 0.711, -4.883, -7.385, 22.278, 27.437, -0.203, -0.890, -0.123, 15.503, -17.395, -15.381, 23.744, -0.395, 0.612, -0.846, 21.545, 10.742, -36.865, 21.195, 25.190, 20.590
7805, 0.918, -0.047, 0.578, 7.446, -4.639, 7.812, 27.437, -0.237, -0.936, 0.039, 17.883, -5.005, -3.174, 23.783, -0.583, 0.605, -0.797, -9.827, 8.362, -25.879, 21.222, 25.190, 20.590
7841, 0.874, 0.125, 0.633, 27.344, 4.944, -4.517, 27.446, -0.436, -0.902, 0.051, -8.545, -6.470, 7.385, 23.738, -0.314, 0.746, -0.723, -1.770, 8.545, 8.484, 21.195, 25.230, 20.590
7881, 0.828, 0.312, 0.583, 31.372, 0.549, 9.644, 27.437, -0.546, -0.895, -0.089, -12.329, -28.137, 15.381, 23.744, -0.382, 0.726, -0.528, -22.949, 13.489, -30.334, 21.198, 25.230, 20.590
7911, 0.840, 0.333, 0.426, 29.297, 6.958, 11.169, 27.473, -0.562, -0.795, 0.027, 6.165, -15.259, -1.648, 23.720, -0.406, 0.722, -0.396, -19.775, 19.226, -17.456, 21.228, 25.170, 20.590
7941, 0.841, 0.395, 0.431, 26.123, 9.705, 16.724, 27.434, -0.639, -0.792, 0.067, 2.319, -12.451, -14.404, 23.747, -0.425, 0.730, -0.315, -8.911, 26.184, -27.649, 21.216, 25.170, 20.590
7973, 0.847, 0.438, 0.396, 15.320, 12.085, 25.757, 27.428, -0.648, -0.767, 0.093, -9.094, -17.578, -20.020, 23.720, -0.469, 0.729, -0.313, 7.751, 22.034, -37.292, 21.204, 25.170, 20.570
8003, 0.833, 0.399, 0.482, 6.165, 10.864, 30.457, 27.470, -0.585, -0.846, -0.047, -15.198, -21.179, -27.527, 23.711, -0.477, 0.742, -0.411, 27.222, 14.221, -36.499, 21.192, 25.170, 20.570
8035, 0.865, 0.234, 0.459, -7.996, 7.507, 32.776, 27.443, -0.394, -0.868, 0.027, 15.076, -12.573, -32.654, 23.720, -0.564, 0.612, -0.505, 35.400, 14.038, -52.734, 21.207, 25.490, 20.570
8065, 0.915, 0.024, 0.437, -8.301, 9.033, 24.170, 27.437, -0.259, -0.773, 0.221, 15.869, -6.775, -29.053, 23.729, -0.652, 0.547, -0.631, 25.940, 9.216, -34.180, 21.231, 25.490, 20.590
8095, 0.841, -0.016, 0.539, 13.184, 11.780, 10.559, 27.458, -0.290, -0.773, 0.163, -27.283, -16.357, -2.991, 23.717, -0.497, 0.639, -0.744, 32.715, -3.662, 15.320, 21.225, 25.490, 20.590
8127, 0.820, 0.238, 0.549, 29.907, 7.141, 4.517, 27.464, -0.474, -0.882, -0.011, -31.555, -20.325, 17.334, 23.717, -0.354, 0.756, -0.618, -3.235, -5.066, 28.442, 21.222, 25.590, 20.590
8156, 0.879, 0.347, 0.551, 33.081, 1.648, 7.446, 27.449, -0.578, -0.916, -0.042, -16.663, -23.499, 8.728, 23.720, -0.510, 0.778, -0.551, -25.574, 21.179, -27.100, 21.216, 25.590, 20.590
8185, 0.939, 0.438, 0.567, 29.724, 0.610, 8.972, 27.464, -0.661, -0.974, -0.036, -12.756, -20.325, 3.479, 23.690, -0.539, 0.836, -0.439, -12.207, 20.081, -14.099, 21.210, 25.590, 20.590
8216, 1.036, 0.467, 0.525, 16.785, -0.977, 15.503, 27.449, -0.667, -1.020, -0.006, -9.888, -21.790, -2.136, 23.693, -0.637, 0.839, -0.465, 3.601, 12.146, -23.315, 21.195, 25.690, 20.590
8245, 1.055, 0.340, 0.521, 4.761, 3.479, 15.320, 27.455, -0.557, -1.008, 0.060, 5.005, -10.010, -18.677, 23.714, -0.652, 0.780, -0.549, 13.184, 12.024, -19.287, 21.219, 25.690, 20.610
8274, 1.015, 0.200, 0.519, 2.441, 9.033, 13.428, 27.476, -0.457, -0.948, 0.136, -1.099, -7.629, -18.250, 23.729, -0.608, 0.688, -0.637, 14.648, 13.000, -10.620, 21.207, 25.690, 20.610
8305, 0.953, 0.135, 0.530, 10.437, 14.465, 14.160, 27.449, -0.391, -0.911, 0.123, -12.146, -15.930, -9.766, 23.714, -0.482, 0.678, -0.692, 1.343, 24.170, 4.211, 21.189, 26.050, 20.610
8334, 0.860, 0.135, 0.578, 21.362, 17.944, 16.907, 27.449, -0.373, -0.863, 0.044, -26.001, -28.442, 1.099, 23.717, -0.389, 0.651, -0.680, -9.399, 28.870, -1.587, 21.210, 26.050, 20.610
8366, 0.781, 0.125, 0.551, 27.710, 21.545, 19.836, 27.464, -0.334, -0.856, -0.034, -29.602, -32.349, 4.333, 23.732, -0.384, 0.560, -0.625, -8.606, 39.551, -8.423, 21.228, 26.050, 20.570
8395, 0.723, 0.108, 0.554, 33.081, 25.452, 21.362, 27.461, -0.322, -0.801, -0.077, -26.672, -34.241, -0.122, 23.711, -0.355, 0.502, -0.628, -10.193, 45.105, -11.597, 21.222, 26.050, 20.570
8424, 0.647, 0.137, 0.684, 35.034, 22.827, 25.513, 27.455, -0.295, -0.860, -0.228, -32.959, -35.828, -8.484, 23.714, -0.300, 0.514, -0.726, -16.418, 52.673, -5.066, 21.198, 26.030, 20.570
8455, 0.735, 0.117, 0.753, 31.189, 14.954, 27.771, 27.458, -0.256, -0.943, -0.164, -23.254, -38.025, -0.854, 23.726, -0.408, 0.569, -0.717, -13.611, 47.302, -31.067, 21.198, 26.030, 20.570
8484, 0.880, 0.081, 0.602, 31.799, 17.761, 17.334, 27.446, -0.306, -0.984, -0.052, -20.569, -32.043, 0.488, 23.708, -0.492, 0.611, -0.700, -9.583, 38.086, -14.282, 21.204, 26.030, 20.570
8513, 0.996, 0.157, 0.674, 35.522, 19.043, 21.118, 27.464, -0.443, -1.106, 0.018, -27.222, -40.100, 2.136, 23.723, -0.535, 0.730, -0.789, 1.038, 49.988, -24.414, 21.201, 26.110, 20.570
8545, 1.131, 0.173, 0.627, 36.316, 26.184, 30.823, 27.473, -0.475, -1.145, 0.091, -18.494, -44.617, -5.310, 23.738, -0.608, 0.752, -0.786, -15.808, 50.415, -31.677, 21.231, 26.110, 20.550
8574, 1.049, 0.182, 0.687, 42.053, 39.978, 32.654, 27.461, -0.487, -1.086, 0.009, -30.823, -39.429, -12.878, 23.711, -0.563, 0.735, -0.776, -14.404, 64.514, -24.780, 21.186, 26.110, 20.550
8603, 0.925, 0.247, 0.677, 43.884, 38.940, 35.400, 27.479, -0.487, -1.004, -0.076, -22.522, -40.161, -15.625, 23.720, -0.404, 0.737, -0.665, -19.531, 54.810, -23.621, 21.225, 26.170, 20.550
8634, 0.729, 0.263, 0.647, 39.612, 37.598, 41.870, 27.461, -0.463, -0.844, -0.064, -23.804, -49.072, -13.977, 23.738, -0.288, 0.617, -0.604, -15.564, 48.584, -39.795, 21.201, 26.170, 20.610
8663, 0.628, 0.159, 0.668, 38.513, 31.921, 49.561, 27.464, -0.321, -0.833, -0.232, -38.086, -63.110, -13.000, 23.714, -0.236, 0.559, -0.680, -4.028, 49.988, -37.598, 21.189, 26.170, 20.610
8695, 0.481, 0.178, 0.658, 39.734, 23.315, 48.401, 27.470, -0.286, -0.707, -0.289, -6.897, -60.120, -24.841, 23.705, -0.167, 0.533, -0.648, -18.982, 29.114, -55.542, 21.219, 26.470, 20.610
8724, 0.474, 0.189, 0.576, 40.222, 11.719, 42.480, 27.473, -0.290, -0.613, -0.237, -10.498, -54.565, -28.015, 23.693, -0.205, 0.497, -0.530, -29.968, 37.354, -36.499, 21.204, 26.470, 20.610
8753, 0.470, 0.213, 0.554, 38.696, 7.935, 41.138, 27.470, -0.327, -0.612, -0.221, -9.705, -50.903, -18.860, 23.717, -0.227, 0.459, -0.437, -33.081, 36.072, -43.457, 21.222, 26.470, 20.570
8784, 0.484, 0.228, 0.601, 33.386, 1.892, 38.147, 27.464, -0.305, -0.665, -0.267, -9.766, -50.354, -13.550, 23.708, -0.279, 0.545, -0.462, -23.437, 2.197, -49.683, 21.210, 26.470, 20.570
8813, 0.618, 0.204, 0.506, 25.208, -4.761, 34.729, 27.482, -0.284, -0.719, -0.111, 8.484, -39.734, -9.521, 23.702, -0.351, 0.599, -0.518, -18.738, -34.058, -46.570, 21.192, 26.530, 20.570
8843, 0.796, 0.086, 0.456, 23.254, -1.404, 27.344, 27.479, -0.255, -0.801, 0.089, 13.489, -33.813, -10.986, 23.705, -0.562, 0.559, -0.512, -8.545, 18.982, -31.189, 21.207, 26.530, 20.610
8874, 0.963, 0.088, 0.410, 28.198, 1.831, 18.860, 27.476, -0.294, -0.850, 0.225, 12.878, -27.588, -2.930, 23.693, -0.794, 0.575, -0.431, -19.348, 33.020, -10.986, 21.198, 26.530, 20.610
8903, 1.051, 0.133, 0.380, 29.419, 10.620, 9.827, 27.452, -0.409, -0.911, 0.302, 4.761, -14.832, 2.563, 23.711, -0.719, 0.739, -0.492, -25.269, 3.662, -4.089, 21.207, 26.590, 20.610
8934, 1.038, 0.273, 0.533, 30.884, 19.409, 5.798, 27.479, -0.518, -0.977, 0.211, -9.583, -19.043, 3.845, 23.705, -0.651, 0.794, -0.510, -30.823, -14.099, -8.362, 21.192, 26.590, 20.590
8963, 1.002, 0.359, 0.607, 28.931, 19.836, 5.615, 27.470, -0.574, -1.029, 0.053, -24.841, -21.240, 8.789, 23.711, -0.614, 0.857, -0.490, -24.414, -18.127, -7.874, 21.201, 26.590, 20.590
8993, 0.987, 0.308, 0.584, 18.433, 14.709, 10.315, 27.482, -0.495, -1.070, 0.043, -9.460, -13.550, -0.122, 23.720, -0.586, 0.784, -0.501, -10.498, 36.011, -0.427, 21.213, 26.670, 20.590
9025, 0.904, 0.185, 0.620, 13.306, 9.460, 13.000, 27.479, -0.357, -0.982, 0.041, 3.357, -11.963, -13.184, 23.714, -0.607, 0.708, -0.555, -6.836, 30.151, 1.587, 21.195, 26.670, 20.590
9054, 0.884, 0.139, 0.595, 14.221, 3.479, 10.864, 27.467, -0.341, -0.911, 0.084, 0.916, -12.329, -2.258, 23.708, -0.543, 0.700, -0.552, -13.916, 10.864, 2.136, 21.192, 26.670, 20.590
9083, 0.848, 0.205, 0.581, 20.325, 3.174, 7.935, 27.482, -0.407, -0.901, 0.048, -8.484, -16.907, 4.089, 23.729, -0.484, 0.750, -0.491, -14.343, 3.052, -2.197, 21.189, 26.670, 20.590
9114, 0.848, 0.320, 0.600, 20.264, 1.038, 9.888, 27.461, -0.493, -0.945, -0.006, -8.911, -23.071, 8.057, 23.711, -0.471, 0.780, -0.419, -11.414, 4.822, -8.240, 21.192, 26.710, 20.590
9144, 0.917, 0.298, 0.558, 13.733, 0.000, 12.756, 27.467, -0.479, -0.959, 0.053, 0.122, -20.325, -2.014, 23.732, -0.543, 0.789, -0.440, -6.958, 14.709, -12.390, 21.192, 26.710, 20.590
9173, 0.930, 0.252, 0.584, 9.705, 1.282, 11.475, 27.488, -0.422, -0.953, 0.068, -6.592, -14.404, -4.883, 23.738, -0.605, 0.751, -0.463, 5.249, 11.780, -13.489, 21.204, 26.710, 20.590
9204, 0.928, 0.198, 0.564, 4.150, 2.258, 10.071, 27.479, -0.373, -0.900, 0.107, -9.399, -15.076, 1.709, 23.723, -0.619, 0.712, -0.500, 15.259, 16.846, -6.226, 21.192, 26.770, 20.590
9233, 0.921, 0.126, 0.510, 8.606, 8.545, 4.150, 27.482, -0.333, -0.838, 0.179, -22.339, -22.400, 14.526, 23.741, -0.551, 0.731, -0.515, 0.366, -2.380, -1.038, 21.195, 26.770, 20.590
9262, 0.860, 0.209, 0.565, 15.869, 11.780, 3.723, 27.467, -0.506, -0.816, 0.111, -49.316, -32.166, 40.344, 23.729, -0.387, 0.741, -0.498, 0.061, 19.104, -3.174, 21.210, 26.770, 20.590
9294, 0.671, 0.268, 0.636, 17.090, 21.423, 12.268, 27.476, -0.651, -0.752, 0.020, -73.853, -51.697, 14.709, 23.738, -0.283, 0.687, -0.576, -5.859, 27.588, -5.188, 21.192, 26.790, 20.590
9323, 0.576, 0.210, 0.776, 25.391, 24.353, 20.325, 27.482, -0.706, -0.548, 0.069, -210.083, -203.064, -25.696, 23.711, -0.236, 0.719, -0.722, -5.066, 33.630, -12.634, 21.210, 26.790, 20.590
9354, 0.625, 0.191, 0.863, 36.133, 16.907, 26.978, 27.476, -0.646, -0.719, -0.355, -360.779, -150.513, -29.358, 23.750, -0.288, 0.770, -0.739, -9.338, 25.085, -15.930, 21.198, 26.790, 20.590
9383, 0.763, 0.342, 0.772, 51.392, 3.113, 24.536, 27.461, -0.173, -1.069, -0.984, -167.175, -119.629, -95.581, 23.750, -0.476, 0.768, -0.527, -10.681, 18.555, -21.179, 21.210, 26.830, 20.590
9412, 0.909, 0.238, 0.691, 20.569, -0.549, 21.729, 27.470, -0.285, -1.125, -0.667, -28.320, -20.203, -75.378, 23.756, -0.723, 0.682, -0.564, 5.432, 23.682, -15.808, 21.192, 26.830, 20.590
9444, 0.958, 0.238, 0.753, -4.089, -6.042, 9.338, 27.479, -0.302, -0.947, -0.410, 16.968, 41.504, -61.707, 23.759, -0.682, 0.835, -0.623, 13.245, 9.888, 3.845, 21.216, 26.830, 20.590
9474, 1.006, 0.248, 0.596, -2.014, -1.099, -7.141, 27.485, -0.334, -1.038, -0.165, 0.183, 34.424, -40.100, 23.726, -0.486, 0.903, -0.513, -4.395, -27.527, -6.836, 21.222, 26.830, 20.590
9504, 0.862, 0.304, 0.653, -0.305, 0.488, -2.991, 27.476, -0.375, -0.919, -0.310, -14.587, -5.554, -14.282, 23.738, -0.440, 0.777, -0.523, 7.874, -12.573, -18.311, 21.228, 26.790, 20.590
9536, 0.752, 0.256, 0.669, 1.709, 0.732, 3.113, 27.473, -0.313, -0.861, -0.401, -10.986, -7.935, -12.024, 23.759, -0.373, 0.706, -0.597, 5.371, -0.610, -13.550, 21.210, 26.790, 20.610
9566, 0.661, 0.204, 0.661, 6.653, 1.953, 6.653, 27.476, -0.271, -0.752, -0.402, -1.160, -9.216, -8.972, 23.729, -0.271, 0.689, -0.603, -2.930, 3.845, -10.315, 21.207, 26.790, 20.610
9598, 0.543, 0.217, 0.681, 16.479, -1.953, 13.062, 27.479, -0.300, -0.688, -0.456, 4.211, -23.621, -1.770, 23.735, -0.181, 0.647, -0.604, -4.822, 9.094, -16.724, 21.192, 26.830, 20.610
9628, 0.471, 0.194, 0.684, 21.118, -7.446, 20.569, 27.461, -0.252, -0.629, -0.504, 12.878, -30.090, -3.784, 23.759, -0.185, 0.551, -0.579, -14.587, 15.625, -25.940, 21.213, 26.830, 20.590
9658, 0.441, 0.162, 0.621, 20.386, -14.832, 23.254, 27.494, -0.183, -0.552, -0.471, 23.315, -27.283, -3.906, 23.747, -0.232, 0.503, -0.509, -11.536, 12.207, -24.475, 21.192, 26.830, 20.590
9690, 0.498, 0.123, 0.549, 12.634, -21.179, 17.334, 27.494, -0.156, -0.579, -0.391, 21.484, -18.921, -6.165, 23.744, -0.312, 0.441, -0.430, 0.793, 7.690, -21.973, 21.201, 26.870, 20.590
9720, 0.493, 0.103, 0.564, 8.362, -24.658, 10.681, 27.479, -0.131, -0.583, -0.410, 28.259, -13.794, 0.122, 23.747, -0.307, 0.443, -0.496, 11.108, -13.611, -30.273, 21.216, 26.870, 20.590
9750, 0.555, 0.047, 0.555, 5.371, -31.616, 4.822, 27.476, -0.091, -0.621, -0.365, 37.415, -6.897, 3.479, 23.738, -0.402, 0.453, -0.556, 8.850, -6.226, -24.109, 21.195, 26.870, 20.590
9782, 0.635, 0.053, 0.497, 5.920, -33.264, -6.104, 27.476, -0.088, -0.668, -0.279, 38.391, -2.808, 16.113, 23.756, -0.483, 0.474, -0.429, 8.423, -25.696, -17.456, 21.195, 26.710, 20.590
9812, 0.721, 0.095, 0.417, 7.263, -35.217, -16.357, 27.470, -0.193, -0.737, -0.125, 36.133, -5.127, 25.146, 23.744, -0.544, 0.506, -0.405, 11.780, -36.987, 4.944, 21.198, 26.710, 20.590
9842, 0.893, 0.206, 0.358, 11.169, -33.691, -22.400, 27.473, -0.318, -0.873, -0.012, 21.912, -17.639, 29.907, 23.759, -0.623, 0.700, -0.352, 8.423, -35.522, 22.705, 21.201, 26.710, 20.590
9874, 1.023, 0.375, 0.435, 22.278, -29.846, -21.667, 27.458, -0.515, -1.015, -0.052, 14.709, -30.579, 42.786, 23.756, -0.624, 0.894, -0.515, 7.812, -17.273, 22.949, 21.198, 26.170, 20.590
9904, 1.050, 0.538, 0.509, 28.503, -24.841, -13.733, 27.479, -0.650, -1.048, -0.170, 21.301, -36.255, 47.668, 23.750, -0.550, 0.964, -0.433, -46.692, -5.798, 24.292, 21.210, 26.170, 20.590
9936, 1.066, 0.621, 0.435, 20.447, -17.090, -3.296, 27.458, -0.677, -1.045, -0.152, 37.964, -13.733, 56.335, 23.765, -0.498, 1.000, -0.268, -28.809, 15.808, 8.484, 21.195, 26.170, 20.550
9966, 1.010, 0.597, 0.417, 18.127, -8.179, 8.606, 27.461, -0.693, -0.954, -0.174, 61.890, 7.812, 58.289, 23.762, -0.458, 0.973, -0.284, -26.245, 16.785, -4.333, 21.195, 26.170, 20.550
9996, 1.036, 0.574, 0.409, 16.846, 2.075, 20.874, 27.470, -0.881, -1.092, -0.071, 97.778, 53.894, 30.884, 23.747, -0.520, 0.894, -0.283, -22.034, 32.410, -17.273, 21.174, 25.870, 20.550
10028, 1.030, 0.433, 0.434, -3.723, 3.784, 37.842, 27.482, -0.643, -0.930, 0.059, 86.731, 42.542, -17.029, 23.762, -0.648, 0.794, -0.342, -3.113, 56.824, -35.156, 21.192, 25.870, 20.550
10058, 0.972, 0.231, 0.501, -3.052, 10.742, 34.851, 27.470, -0.440, -0.870, -0.047, 48.462, 17.822, -13.489, 23.759, -0.676, 0.761, -0.518, -8.057, 36.682, -21.851, 21.168, 25.870, 20.550
10088, 0.909, 0.263, 0.454, -5.066, 9.399, 28.320, 27.464, -0.409, -0.926, -0.106, 41.260, 19.897, -1.648, 23.744, -0.605, 0.727, -0.411, -43.579, 30.212, -5.737, 21.168, 25.910, 20.550
10120, 0.846, 0.174, 0.391, -9.949, 11.230, 19.226, 27.476, -0.335, -0.900, -0.090, 57.251, 49.988, -22.156, 23.759, -0.425, 0.797, -0.566, -59.387, 55.054, -1.587, 21.162, 25.910, 20.590
10150, 0.760, 0.122, 0.364, -11.597, 10.986, 20.386, 27.464, -0.242, -0.706, -0.050, 72.205, 80.200, -47.424, 23.756, -0.507, 0.487, -0.245, -36.865, 88.379, -3.967, 21.186, 25.910, 20.590
10180, 0.660, 0.020, 0.489, -15.442, 14.771, 18.250, 27.452, -0.194, -0.583, 0.103, 45.349, 45.227, -62.317, 23.756, -0.351, 0.537, -0.491, -17.334, 85.999, 8.423, 21.186, 26.550, 20.590
10212, 0.316, 0.022, 0.869, 1.526, 22.644, 2.136, 27.464, -0.049, -0.768, -0.702, 6.042, -2.319, -31.860, 23.759, -0.169, 0.413, -0.890, 44.922, 6.592, 61.096, 21.165, 26.550, 20.570
10242, 0.625, -0.014, 0.642, -13.062, -30.457, 15.137, 27.464, -0.076, -0.824, -0.179, 57.190, 19.958, 6.287, 23.756, -0.330, 0.705, -0.543, -12.939, 5.310, 28.564, 21.165, 26.550, 20.570
10274, 0.965, -0.008, 0.389, 4.639, -27.283, -16.602, 27.470, -0.220, -0.942, 0.141, 76.721, 40.161, 13.733, 23.780, -0.566, 0.775, -0.579, -31.067, 9.644, -25.146, 21.165, 26.870, 20.570
10304, 1.253, 0.274, 0.482, 19.287, -24.841, -20.935, 27.467, -0.696, -1.224, 0.395, 76.538, 39.307, 47.180, 23.729, -0.809, 1.062, -0.351, -15.930, 7.263, -20.874, 21.171, 26.870, 20.550
10334, 1.429, 0.465, 0.336, 4.822, -22.156, 11.719, 27.458, -0.784, -1.163, 0.407, 39.246, -0.977, 10.254, 23.732, -0.801, 0.974, -0.247, -36.560, 4.150, -14.099, 21.177, 26.870, 20.550
10366, 1.204, 0.215, 0.381, -21.118, -5.554, 7.507, 27.470, -0.425, -1.079, 0.240, 21.973, 16.113, -17.639, 23.741, -0.878, 0.795, -0.320, -14.648, 12.878, -37.354, 21.165, 27.110, 20.550
10396, 1.113, 0.081, 0.436, -30.457, -4.517, 0.305, 27.470, -0.347, -1.015, 0.278, 37.598, 27.649, -12.756, 23.753, -0.795, 0.737, -0.461, 23.193, -7.385, 5.066, 21.168, 27.110, 20.550
10426, 1.015, 0.082, 0.425, -25.574, -2.625, -2.747, 27.473, -0.328, -0.898, 0.252, 23.315, 26.245, -11.719, 23.741, -0.527, 0.773, -0.534, 31.006, -36.865, 45.959, 21.180, 27.110, 20.570
10458, 0.904, 0.119, 0.426, -12.573, -5.737, -8.545, 27.473, -0.334, -0.857, 0.166, 5.615, 21.179, -9.521, 23.723, -0.381, 0.792, -0.484, 1.770, -9.888, 21.973, 21.198, 27.410, 20.570
10488, 0.941, 0.232, 0.369, -5.066, -13.000, -10.681, 27.461, -0.423, -0.893, 0.196, 13.245, 25.024, -4.089, 23.723, -0.538, 0.789, -0.308, -24.170, -7.019, -16.907, 21.192, 27.410, 20.570
10520, 0.960, 0.242, 0.408, -7.385, -11.536, -5.981, 27.470, -0.459, -0.891, 0.166, 6.287, 9.644, -2.747, 23.741, -0.488, 0.820, -0.293, -0.183, -14.099, -2.136, 21.183, 27.410, 20.550
10550, 0.923, 0.301, 0.437, -8.484, -11.108, -4.700, 27.452, -0.502, -0.890, 0.099, 12.695, 9.949, -1.587, 23.705, -0.443, 0.881, -0.323, 22.766, -16.541, 12.817, 21.162, 27.410, 20.550
10580, 0.968, 0.319, 0.398, -4.028, -10.437, -1.404, 27.476, -0.545, -0.907, 0.174, 10.742, 7.141, -5.859, 23.753, -0.415, 0.924, -0.330, 1.404, -12.451, 4.456, 21.207, 27.590, 20.550
10612, 0.998, 0.308, 0.422, -1.831, -9.277, 6.958, 27.446, -0.524, -0.920, 0.152, 8.423, -0.549, -9.766, 23.738, -0.450, 0.886, -0.337, -13.184, 9.766, -14.038, 21.201, 27.590, 20.570
10642, 1.073, 0.247, 0.341, -5.493, -3.662, 8.850, 27.446, -0.457, -0.956, 0.254, 13.672, 2.625, -5.188, 23.741, -0.633, 0.844, -0.264, -6.409, 13.550, -34.973, 21.186, 27.590, 20.570
10672, 1.170, 0.186, 0.324, -8.118, 3.784, 5.249, 27.464, -0.431, -1.000, 0.356, 10.559, 8.240, -8.362, 23.747, -0.806, 0.842, -0.317, 10.193, 21.179, -20.752, 21.189, 27.690, 20.570
10704, 1.229, 0.076, 0.394, -7.690, 11.597, -2.502, 27.464, -0.337, -1.079, 0.366, 0.488, 9.766, -3.479, 23.732, -0.850, 0.872, -0.460, 30.151, 8.057, 18.555, 21.183, 27.690, 20.550
10734, 1.234, 0.102, 0.410, -8.972, 14.282, -10.742, 27.431, -0.344, -1.076, 0.328, -5.615, 16.541, 3.906, 23.741, -0.811, 0.894, -0.476, 11.780, 5.859, 25.574, 21.189, 27.690, 20.550
10764, 1.117, 0.153, 0.399, -12.451, 17.090, -19.958, 27.437, -0.381, -1.011, 0.246, -14.343, 27.527, 4.150, 23.714, -0.696, 0.828, -0.387, -2.930, -4.089, 33.447, 21.201, 27.550, 20.550
10796, 1.064, 0.258, 0.353, -19.836, 17.212, -25.452, 27.446, -0.475, -0.971, 0.204, -12.939, 39.246, -0.305, 23.723, -0.628, 0.856, -0.253, 9.644, -3.967, 39.124, 21.180, 27.550, 20.530
10826, 1.048, 0.297, 0.373, -28.198, 20.447, -29.846, 27.452, -0.509, -0.971, 0.171, -12.390, 46.448, -7.263, 23.744, -0.562, 0.853, -0.208, 21.118, -10.254, 35.339, 21.186, 27.550, 20.530
10859, 0.963, 0.296, 0.397, -35.400, 21.057, -26.428, 27.443, -0.467, -0.917, 0.114, -5.981, 50.171, -19.592, 23.747, -0.493, 0.833, -0.281, 43.762, -12.329, 34.119, 21.201, 27.470, 20.530
10889, 0.880, 0.260, 0.416, -39.001, 23.926, -25.818, 27.458, -0.405, -0.839, 0.078, -5.920, 51.208, -25.574, 23.738, -0.377, 0.801, -0.345, 40.466, -13.184, 41.992, 21.210, 27.470, 20.550
10919, 0.776, 0.229, 0.443, -37.964, 26.184, -26.367, 27.473, -0.365, -0.779, 0.038, -6.226, 47.485, -25.940, 23.741, -0.278, 0.755, -0.361, 31.311, -11.108, 36.560, 21.192, 27.470, 20.550
10951, 0.678, 0.251, 0.470, -34.851, 22.522, -22.766, 27.470, -0.367, -0.742, -0.038, -10.742, 41.565, -24.536, 23.738, -0.223, 0.708, -0.330, 23.804, -7.507, 25.879, 21.210, 27.470, 20.550
10981, 0.604, 0.222, 0.492, -33.691, 19.165, -17.761, 27.452, -0.306, -0.705, -0.061, -8.545, 34.607, -25.391, 23.738, -0.140, 0.679, -0.291, 22.156, -16.113, 25.879, 21.204, 27.470, 20.550
11011, 0.513, 0.158, 0.788, -25.330, 10.864, -11.169, 27.461, -0.182, -0.864, -0.316, -23.560, 13.916, -32.227, 23.741, -0.023, 0.671, -0.715, 55.237, -23.621, 33.386, 21.198, 27.470, 20.570
