millis,acc_x_c,acc_y_c,acc_z_c,gyro_x_c,gyro_y_c,gyro_z_c,imu_temp_c,acc_x_l,acc_y_l,acc_z_l,gyro_x_l,gyro_y_l,gyro_z_l,imu_temp_l,acc_x_r,acc_y_r,acc_z_r,gyro_x_r,gyro_y_r,gyro_z_r,imu_temp_r,obj_temp,amb_temp
17527, 0.864, 0.262, 0.553, -6.042, -9.949, 7.812, 24.403, -0.333, -0.871, 0.077, 2.991, -4.761, -4.822, 22.171, -0.307, 0.763, -0.667, 13.977, -0.366, -2.869, 20.104, 24.090, 18.590
17562, 0.862, 0.249, 0.574, -1.892, -6.531, 8.301, 24.426, -0.339, -1.021, -0.096, -12.329, -13.916, 0.427, 22.168, -0.288, 0.756, -0.667, 3.784, -1.526, -2.258, 20.101, 24.090, 18.590
17595, 0.857, 0.251, 0.579, -3.784, -6.653, 8.240, 24.420, -0.334, -0.918, 0.037, 20.508, 0.732, -5.188, 22.165, -0.289, 0.747, -0.642, 7.507, -0.244, -10.742, 20.122, 24.110, 18.590
17628, 0.877, 0.244, 0.559, -1.831, -7.263, 6.897, 24.420, -0.374, -0.941, 0.084, -8.057, -10.620, 1.038, 22.192, -0.324, 0.746, -0.661, 13.916, -1.587, -5.371, 20.092, 24.110, 18.550
17663, 0.871, 0.218, 0.550, 0.488, -7.202, 5.981, 24.420, -0.343, -0.834, 0.130, -28.259, -33.203, 14.221, 22.171, -0.305, 0.738, -0.680, 9.644, -0.061, -6.165, 20.116, 24.110, 18.550
17696, 0.867, 0.212, 0.546, 6.592, -3.723, 5.493, 24.426, -0.335, -1.067, -0.146, -63.721, -62.866, -5.127, 22.162, -0.309, 0.727, -0.687, -1.221, 4.028, -3.479, 20.092, 24.050, 18.550
17729, 0.839, 0.240, 0.560, 3.479, -2.258, 6.042, 24.400, -0.267, -0.947, -0.116, -11.108, -25.574, 0.854, 22.159, -0.290, 0.735, -0.633, -1.831, 0.916, -5.249, 20.119, 24.050, 18.630
17764, 0.861, 0.240, 0.557, 2.625, -4.028, 4.639, 24.429, -0.251, -0.985, -0.121, -9.521, -19.104, -7.324, 22.177, -0.308, 0.738, -0.652, 3.357, 5.310, -9.460, 20.104, 24.050, 18.630
17797, 0.861, 0.250, 0.554, 1.709, -2.197, 3.296, 24.420, -0.290, -0.934, -0.120, 13.489, 0.244, 8.240, 22.174, -0.311, 0.750, -0.623, 3.601, -0.549, -4.211, 20.107, 24.110, 18.630
17828, 0.852, 0.256, 0.557, -0.366, -1.526, 2.563, 24.412, -0.337, -0.935, -0.073, 15.503, 2.747, 5.432, 22.174, -0.299, 0.740, -0.620, 9.521, 1.221, -4.578, 20.098, 24.110, 18.590
17862, 0.848, 0.239, 0.551, -0.916, -0.732, 2.563, 24.426, -0.370, -0.868, 0.040, -5.920, -14.771, 12.207, 22.183, -0.298, 0.725, -0.623, 11.597, -1.465, -4.272, 20.089, 24.110, 18.590
17895, 0.847, 0.229, 0.540, 0.305, -0.061, 3.357, 24.415, -0.374, -0.946, -0.050, -26.917, -24.780, 15.991, 22.162, -0.317, 0.719, -0.634, 11.841, 0.427, 3.540, 20.101, 24.110, 18.590
17930, 0.833, 0.236, 0.541, 0.671, 0.000, 1.404, 24.429, -0.334, -0.906, -0.121, -14.221, -19.653, 5.676, 22.165, -0.293, 0.724, -0.638, 7.080, 2.136, 5.798, 20.101, 24.110, 18.590
17963, 0.829, 0.246, 0.535, 0.000, 0.488, 0.427, 24.420, -0.333, -0.915, -0.141, 2.991, 1.343, -0.061, 22.177, -0.284, 0.717, -0.612, 0.671, -1.343, 4.456, 20.098, 24.110, 18.590
17996, 0.825, 0.256, 0.533, -2.930, 0.366, 2.014, 24.438, -0.335, -0.899, -0.119, 23.010, 17.273, -9.399, 22.165, -0.282, 0.721, -0.598, 5.737, 3.601, 2.441, 20.110, 24.050, 18.590
18031, 0.833, 0.239, 0.551, -3.723, 0.977, 2.991, 24.420, -0.341, -0.896, -0.093, 29.907, 32.715, -13.428, 22.204, -0.266, 0.737, -0.627, 10.742, 3.052, 9.338, 20.113, 24.050, 18.630
18064, 0.813, 0.245, 0.562, -2.136, 2.136, 3.052, 24.420, -0.395, -0.812, 0.066, 10.498, 18.677, -22.095, 22.171, -0.221, 0.752, -0.632, 3.845, 3.174, -1.160, 20.092, 24.050, 18.630
18097, 0.858, 0.241, 0.547, 3.662, 1.587, 5.432, 24.415, -0.332, -0.937, -0.087, -14.832, -2.747, -5.493, 22.183, -0.261, 0.765, -0.644, -0.183, 7.507, -7.568, 20.092, 24.110, 18.630
18132, 0.841, 0.252, 0.542, 4.578, 3.418, 9.644, 24.417, -0.287, -0.954, -0.109, 31.921, 12.207, -6.714, 22.186, -0.272, 0.765, -0.568, -10.376, 14.343, -16.663, 20.080, 24.110, 18.630
18165, 0.861, 0.263, 0.528, 5.737, 4.456, 8.667, 24.447, -0.313, -0.913, -0.075, 31.250, 26.001, -0.061, 22.165, -0.314, 0.761, -0.580, 10.376, 7.385, -22.034, 20.110, 24.110, 18.630
